path,ContentDescription,QualityPerspective,Keyword,dmos
wn/img2.bmp,A rocky stream flows through a lush green valley with dense forests and snow - capped mountains.,"The image depicts a rocky stream, lush greenery, and snow - capped mountains with textured details and natural colors.",landscape,48.86226780031259
wn/img3.bmp,"A woman with blonde hair, blue eyes, and red lipstick wears a red hat and a beaded necklace against pink curtains.","The image has high clarity, vivid red hat, and clear details of the woman’s features and necklace.",Woman,37.35766474591758
wn/img4.bmp,The image displays a dense pattern of small multicolored dots.,"The image has a grainy texture, varied colors, and fine dot details.",static,72.0624771097121
wn/img5.bmp,Several sailboats with numbered sails carry people across wavy water.,"The image has clear details, visible sail numbers, and distinct people on sailboats.",Sailboats,22.25182991091977
wn/img6.bmp,"The image shows a white lighthouse, red - roofed houses, and rocky shore by the blue ocean under a bright sky.","The image has high clarity, vivid colors and clear details of the lighthouse, houses, rocks, and ocean.",Lighthouse,28.329706381798157
wn/img7.bmp,A woman in a dark dress and long pearl necklaces stands beside a rock and a metal sculpture in a grassy outdoor area.,"The image shows a woman in a dark dress, with grainy texture, natural greenery, and distinct elements like a rock and metal sculpture.",Woman,50.45216516236562
wn/img8.bmp,"A stone fountain in a garden holds water, surrounded by green plants and colorful flowers.","The image has clear details, vivid colors, and visible reflections in the water.",fountain,20.711416001111928
wn/img9.bmp,"The image shows a cemetery gate with a brick pillar, black fence, and signs by green grass and tombstones.","The image has clear details of a cemetery gate, brick pillar, black fence, signs, green grass, and tombstones with natural colors.",Cemetery,47.8022173109868
wn/img10.bmp,"A colorful vintage airplane with a yellow nose, black - and - white wings, and “Sly Shooters” artwork rests on grassy ground.","The image has vivid colors, clear details of the airplane’s design, and a visible grassy background.",airplane,30.910379404918537
wn/img11.bmp,"A woman with blonde hair wears a red hat, a black-and-white necklace, and smiles against a pink curtain.","The image has clear details, vivid red tones, distinct necklace patterns, and soft pink background hues.",Woman,25.012717091812117
wn/img12.bmp,People sail colorful sailboats on calm water under a gray sky.,"The image has visible grain, vibrant sail colors, and clear boat details.",Sailboats,38.23861197231064
wn/img13.bmp,"The image shows a domed building, a columned building, green trees, and city streets under a blue sky with white clouds.","The image has high clarity, vivid colors, and clear details of the buildings, trees, and urban landscape.",Capitol,24.37575202371464
wn/img14.bmp,Two brown stuffed dogs and three yellow stuffed bears hang on a net at a carnival game.,"The image has clear stuffed animals, a legible sign, and vivid colors.",Prizes,20.307406757880905
wn/img15.bmp,"The image shows a pixelated scene with people, a stage, and colorful flags.","The image has pixelated details, visible figures, and colorful flags.",Event,65.4285766269556
wn/img16.bmp,"A bronze statue of a man sits on a brown wooden bench, reading a book, with a brick wall and green plants behind.","The image has clear details, natural colors, and depicts a bronze statue on a wooden bench, a brick wall, and green plants with visible textures.",statue,35.154591911836846
wn/img17.bmp,A vibrant monarch butterfly rests on delicate pink flowers.,The image has clear details of a monarch butterfly and vivid pink flowers.,Butterfly,41.16959454240873
wn/img18.bmp,"The image shows a columned building with a white dome, a grand domed building, green trees, paved roads, and a blue sky with white clouds.","The image has clear details, natural colors, and distinguishable architectural structures.",Capitol,32.029192192610275
wn/img19.bmp,"A bronze statue of a man sits on a wooden bench, reads a book, with two books beside him, near green shrubs and a brick wall.","The image has clear details, natural colors, and depicts a bronze statue on a bench with visible plants and a brick wall.",Statue,19.60742463197844
wn/img20.bmp,"The image shows a grainy, colorful static pattern.","The image has grainy texture, vibrant colors, and fine dot details.",Static,75.67752970989655
wn/img21.bmp,"The image depicts a calm ocean, a small island with green palm trees, and a blue sky with white clouds.","The image has clear details of the ocean, island, palm trees, and sky with natural color tones.",Island,47.07703204219865
wn/img22.bmp,"Two colorful parrots (one multicolored, one red) stand beside each other against a blurred green background.","The image displays two parrots with sharp feather details, vivid colors, and a softly blurred green backdrop.",parrots,28.50580755951212
wn/img23.bmp,The image shows a background with many small colorful dots.,"The image has numerous small dots, diverse colors, and a textured pattern.",static,74.45167366240405
wn/img24.bmp,The image shows a pixelated circular figure with multicolored noise.,"The image has pixelated details, multicolored noise, and indistinct forms.",Pixelated,65.53583558490479
wn/img25.bmp,"A statue wears a golden crown, holds a golden sphere, and has draped cloth.","The image shows detailed textures, distinct colors, and visible forms.",Statue,40.29073203657634
wn/img26.bmp,"The image depicts a colorful painted house with a red roof, green hedges, and lush trees in the background.","The image has clear details, vivid colors, and visible textures of the house’s artwork and natural surroundings.",house,46.9760077774318
wn/img27.bmp,Women in colorful dresses dance on a decorated stage for a Cinco de Mayo celebration.,"The image has visible details, vivid colors, and legible text.",CincoDeMayo,39.12944783610569
wn/img28.bmp,"A smiling woman wears a red hat, a beaded necklace, and stands in front of pink curtains.","The image has clear details, vivid colors, and visible textures.",Woman,45.16431625694513
wn/img29.bmp,Several motorcyclists in helmets ride colorful motorcycles in a row.,"The image has grainy texture, distinct motorcyclists and colorful motorcycles.",Motorcyclists,54.46282360076056
wn/img30.bmp,Women in colorful dresses dance on a white decorated stage for a Cinco de Mayo celebration.,"The image has clear details, vivid colors, and a distinct outdoor scene.",Celebration,30.794572392300985
wn/img31.bmp,A stone fountain with water sits among green plants and colorful flowers.,"The image has clear fountain details, reflective water, and vibrant plant colors.",Fountain,27.49157346487443
wn/img32.bmp,"A white lighthouse, red - roofed houses, and rocky cliffs stand by the blue ocean with white waves under a bright sky.","The image has a grainy texture, vivid colors, and distinguishable details of the lighthouse, houses, and coastal landscape.",Lighthouse,46.28429426643121
wn/img33.bmp,The image shows a colorful pixelated static pattern.,The image has a dense arrangement of multicolored small dots forming a static - like texture.,Static,70.5276596420764
wn/img34.bmp,"A butterfly with orange and black wings rests on a grainy, colorful background.","The image has grainy texture, discernible butterfly details, and vibrant color pixels.",Butterfly,65.73029200118374
wn/img35.bmp,A woman in a long black dress and white pearl necklaces poses by a rusty metal sculpture in a grassy area.,"The image has clear details, natural colors, and a distinct outdoor background.",Woman,33.543367516079435
wn/img36.bmp,"The image depicts a red-and-white building with signs, green trees, leafy bushes, and a narrow pathway.","The image displays a building with legible signs, green trees, dense bushes, and a pathway with a grainy appearance.",Building,52.57387417514444
