图像名,内容1,内容2,内容3,mos_quality
i21_09_4.bmp,"The image shows a white lighthouse, red - roofed houses, and rocky shore by blue water under a bright sky.","The image has clear details of a lighthouse, houses, rocky landscape, and a sky with distinct colors.",Lighthouse,3.76744
i23_22_5.bmp,The image shows two colorful parrots against a blurred green background.,"The image has clear parrot details, vibrant colors, and a blurred green backdrop.",Parrots,4.00000
i23_08_4.bmp,The image shows two colorful parrots against a blurry green background.,"The image has a blurry background, vivid parrot colors, and clear parrot details.",Parrots,3.94118
i16_19_2.bmp,"The image shows a calm sea, a small tropical island with green palm trees, and a blue sky with fluffy white clouds.","The image depicts a calm sea, a tropical island with distinct palm trees, a blue sky with defined white clouds, and natural color tones.",Island,5.37500
i14_18_1.bmp,People in red life vests paddle a yellow raft through turbulent water.,"The image has high clarity, vivid colors, and clear details of people paddling a yellow raft in turbulent water.",Rafting,5.37143
i16_19_4.bmp,"The image shows a calm ocean, a small island with palm trees, and a blue sky with white fluffy clouds.","The image has a grainy texture, natural color tones, and visible details of the water, island, palm trees, and sky.",Island,4.15385
i21_03_4.bmp,"The image shows a white lighthouse, a red - roofed house, and a small building on a rocky shore under a blue sky with clouds.","The image has textured rocky terrain, distinct red and white architectural details, and a blue sky with scattered clouds.",lighthouse,3.06977
i25_14_5.bmp,"The image displays various colorful, patterned, and textured sections with text labels.","The image presents various colorful, patterned, and textured sections with text labels in a grid layout.",Patterns,3.11111
i25_02_2.bmp,"The image displays various colorful geometric patterns, text, and a gear icon.","The image has clear details, vibrant colors, and distinct geometric patterns.",Patterns,5.27778
i10_10_5.bmp,A person in colorful clothing sails a boat with large sails on choppy water.,"The image has visible sails, dynamic water, and distinct colorful clothing details.",Sailing,2.43590
i22_02_5.bmp,"The image shows a large red barn, a small red house, green trees, and a calm pond reflecting the barn under a cloudy sky.","The image has moderate clarity, warm colors, and visible details of the barn, house, trees, and pond.",Barn,4.57895
i01_19_4.bmp,"The image depicts a stone building with a red door, red shutters, and white - framed windows.","The image shows clear details of the stone wall, red door, red shutters, and white window frames, with distinct stone textures and vibrant red tones.",Building,4.52778
i12_08_4.bmp,A man and a woman walk in shallow beach water while holding pink and yellow snorkeling fins.,"The image depicts a beach scene with a man, a woman, shallow water, a sandy shore, and green trees, featuring natural colors and soft water details.",Snorkeling,3.60526
i01_04_5.bmp,The image shows a stone building with a red door and red window shutters.,"The image has a stone wall, a red door, red shutters, and visible stone textures.",facade,4.71429
i13_02_5.bmp,"A river flows through a rocky, green landscape with dense trees and snow - capped mountains.","The image has a flowing river, rocky banks, lush green trees, and snow - capped mountains with a partly cloudy sky.",Landscape,4.66667
I23_13_1.BMP,"Two colorful parrots, one multicolored and one red, stand against a blurred green background.","The image has clear feather details, vivid colors, and a blurred green background.",Parrots,4.54286
i16_21_4.bmp,The image shows a calm sea with a small island of palm trees beneath a blue sky with white clouds.,"The image has a calm water surface, a green island with palm trees, and a sky with blue hues and white cloud details.",island,3.76923
i11_07_4.bmp,A small white sailboat with tattered covers is tied near a rusty pier in turquoise water.,"The image has vivid colors, clear details of the sailboat and pier, and turquoise water.",sailboat,3.94118
i03_05_1.bmp,"Colorful hats with ""Bahamas"" text hang on a wooden wall under a blue sky.","The image has bright colors, clear text on hats, and distinct shadows on the wooden surface.",Hats,6.50000
i08_23_2.bmp,The image shows colorful historic buildings with sloped tiled roofs.,"The image has clear details, vivid colors, and distinct architectural features.",Buildings,6.16129
i09_13_5.bmp,Several sailboats with colorful sails carry people on a calm water surface.,"The image has a textured appearance, vivid sail colors, and discernible details of sailboats and people.",Sailboats,2.87879
i12_03_1.bmp,"A man and a woman walk in shallow blue water at a sandy beach, holding snorkeling gear, with green trees in the background.","The image has visible details of people, water, sand, and trees, with natural colors and a clear beach scene.",beach,4.56757
i02_08_2.bmp,The image shows a red wooden door with an old metal latch and a white round knob.,"The image has clear details, vivid red color, and visible textures of the door, latch, and knob.",Door,5.16667
i24_12_4.bmp,"The image shows a house with decorative murals, a wooden balcony, and potted flowers.","The image has detailed architectural murals, green shutters, a tiled roof, and colorful flower pots.",House,3.50000
i17_08_5.bmp,A blurry statue wears a golden crown and white garments.,"The image has low clarity, muted colors, and indistinct details.",statue,2.95000
i16_21_3.bmp,"The image shows a small island with palm trees, calm water, and a sky with fluffy clouds.","The image has visible details of palm trees, water, and clouds with a calm sky.",Island,4.25641
i09_23_5.bmp,Several sailboats with colorful sails sail on the water.,"The image has color fringing, a distorted appearance, and soft details.",Sailboats,2.87500
i12_03_2.bmp,"A man and a woman walk in shallow water near a sandy beach, holding colorful snorkeling gear.","The image has clear details, vivid colors, and a serene beach scene with people, gear, and natural surroundings.",Snorkeling,4.16216
i04_20_3.bmp,"A woman with blonde hair wears a red hat, pink fabric, and a white necklace.","The image has clear facial details, vivid red and pink colors, and distinguishable fabric textures.",Woman,4.19048
i12_04_3.bmp,"A man and a woman walk in shallow ocean water, holding snorkeling gear, near a sandy beach with green trees.","The image has clear details, natural colors, and shows a scenic beach setting with visible water, sand, and trees.",snorkeling,5.21053
i10_10_3.bmp,"Two people sail on a sailboat with white sails, moving through water alongside other sailboats.","The image has visible water waves, clear sail details, and distinguishable people on sailboats.",Sailing,5.20513
i05_19_4.bmp,Several motorcyclists in protective gear ride colorful dirt bikes at a race start.,"The image has vibrant colors, visible textures, and clear outlines of motorcyclists and dirt bikes.",Motocross,3.65000
i01_07_4.bmp,"The image shows a building with a red door, red shutters, and a stone wall.","The image has a stone wall, a red door, red shutters, and visible windows with panes.",Facade,3.22222
i11_21_1.bmp,A small weathered boat anchors in turquoise water near a rusty wooden pier.,"The image has clear details, vivid turquoise water, and distinct rusty textures on the pier and boat.",Boat,5.70270
i13_16_1.bmp,"A river flows through a rocky, green valley with snow - capped mountains in the distance.","The image shows a river flowing through a rocky valley, with green trees, snow - capped mountains, and a partly cloudy sky, having clear details and natural colors.",River,5.60465
i22_20_3.bmp,A large red barn and a small red house stand near a reflective pond with green trees under a cloudy sky.,"The image has visible reflections, natural colors, and clear details of the barn, house, pond, trees, and sky.",barn,5.55263
i21_11_2.bmp,"A white lighthouse, red - roofed houses, and rocky cliffs overlook the blue ocean under a partly cloudy sky.","The image has a clear lighthouse, vivid red roofs, and detailed rocky textures under a bright blue sky with clouds.",Lighthouse,5.39535
