image,content1,content2,content3,mos_quality
sd1.5_highcorr_158.jpg,Several smooth stones form a stack on green grass.,"The image has sharp details, natural colors and distinct textures of stones and grass.",Cairn,3.211379142
sd1.5_lowcorr_037.jpg,The image shows a blurry figure with pink and dark colors.,The image has low clarity and indistinct details.,Figure,0.578489159
midjourney_normal_152.jpg,Three wizard figurines hold cups on a wooden bar.,"The image has clear figurine details, distinct colors, and visible background items.",Wizards,3.357738899
sd1.5_lowcorr_167.jpg,Two women play musical instruments with microphones in a studio.,The image shows clear details of musical instruments and two women.,Music.,1.866501955
glide_normal_168.jpg,A blurry bright shape sits on a dark background.,The image displays a blurry bright shape and a dark background.,blur,0.463704663
sd1.5_lowstep_039.jpg,A cartoon woman wears a purple dress and a black necklace against a wooden background.,"The image has clear character details, vivid colors, and distinct background elements.",Cartooncharacter,2.725708433
sd1.5_lowcorr_187.jpg,"A figure wears a long, flowing robe and holds one arm around their waist.","The image shows detailed fabric folds, distinct lines, and a monochromatic color scheme.",Figure,2.375358302
AttnGAN_normal_062.jpg,The image depicts distorted human figures with vibrant colors.,"The image has distorted shapes, vibrant colors, and blurred background details.",distortion,0.901809839
sd1.5_normal_066.jpg,"The sliced pizza has round brown toppings, melted cheese, and red tomato sauce.","The image has clear details, distinct colors, and visible pizza components.",Pizza,2.785504238
DALLE2_normal_125.jpg,A spotted toy giraffe stands against a light blue background.,"The image has clear details, bright colors and a plain background.",Giraffe,2.696510524
midjourney_normal_160.jpg,A child stands in a mirrored room with glowing colorful lights.,"The image has vibrant colors, clear reflections, and soft lighting effects.",Installation,3.14151795
midjourney_normal_118.jpg,Two foxes look at each other near various pieces of cheese on a white surface.,"The image has clear foxes, distinct cheese pieces, and a visible white background.",Foxes,3.601888857
sd1.5_highcorr_264.jpg,A woman wears a red hood and has intricate feathery patterns behind her.,"The image has vivid colors, clear details and distinct decorative patterns.",Portrait,3.159767378
midjourney_lowstep_029.jpg,Many orange fish swim in a brown river near a dark rock.,"The image has blurred background, warm orange colors, and soft focus.",Fish,1.267302782
sd1.5_normal_271.jpg,"The image shows a colorful skull with blue, white, and golden accents.","The image has clear details, vivid colors, and a sharp outline.",Skull,3.292854479
glide_normal_229.jpg,The image shows a red textured object against a white background.,"The image has visible texture, prominent red color, and a plain white background.",red,0.552320411
sd1.5_highcorr_005.jpg,Traditional wooden buildings are built into a large rocky cliff surrounded by green plants and a small stream.,"The image has vivid colors, clear architectural details, and sharp natural elements.",Temple,3.43455948
xl2.2_normal_298.jpg,A man stands with crossed arms and mechanical wings behind him.,"The image has sharp details, vibrant lighting and distinct textures.",WingedMan,3.903999466
glide_normal_101.jpg,A small bird perches on a green branch,The image displays natural tones and clear textures,Bird,0
midjourney_lowstep_157.jpg,A large brown object floats above a hazy rocky landscape with a bright planet.,"The image has soft edges, blurred background, and warm earthy colors.",Spaceship,1.913944143
DALLE2_normal_112.jpg,The image depicts a woman with long dark hair wearing a black tank top.,"The image has smooth outlines, consistent colors, and distinct facial details.",Woman,2.64254653
sd1.5_lowstep_032.jpg,"The image shows a woman with short dark hair, blue eyes, and dark lipstick.","The image has noticeable texture, clear facial details, and distinct color contrasts.",Portrait,2.274412771
AttnGAN_normal_006.jpg,The image shows blocky white shapes on a pink and gray background.,"The image has abstract patterns, blocky textures, and soft color tones.",Abstract,1.062470367
sd1.5_normal_046.jpg,The illustration depicts multiple figures near a turquoise water body and includes text at the bottom.,"The image has visible figure details, a distinct color scheme and clear text.",Illustration,2.218274567
xl2.2_normal_282.jpg,A glowing water drop hangs over a river between green cliffs.,"The image features green cliffs, flowing water, and a luminous water drop.",WaterDrop,2.46452189
sd1.5_normal_032.jpg,The image shows a woman with long blonde hair and smudged black eye makeup.,"The image has smooth shading, strong contrasts, and visible texture.",Portrait,2.355888108
xl2.2_normal_095.jpg,A bright glowing moon illuminates a calm lake and tall mountains under a starry sky.,"The image has vivid colors, smooth lines, and distinct reflections.",Landscape,2.912636241
AttnGAN_normal_199.jpg,The image shows distorted figures in a green background.,"The image has green tones, blurred shapes, and mixed details.",abstract,0.929924681
midjourney_normal_259.jpg,The image shows a vibrant abstract composition with swirling patterns and bright lights.,"The image has vivid colors, intricate textures, and distinct bright elements.",Abstract,2.293266536
DALLE2_normal_104.jpg,A mechanical frog has a crown.,"The image displays clear mechanical components, a noticeable crown, and a solid background.",Steampunkfrog,2.686140018
glide_normal_063.jpg,The image shows a small red shed with a dark door.,"The image has low clarity, muted colors, and indistinct details.",shed,1.402772373
sd1.5_normal_035.jpg,A red boat sits on a calm blue lake with distant mountains.,"The image has bold colors, clear lines, and distinct shapes.",Lakescape,2.254782866
xl2.2_normal_016.jpg,A white rabbit sits on a reflective floor.,The image has clear details of the rabbit's fur and prominent whiskers.,Rabbit,3.395484412
midjourney_normal_114.jpg,A donut has white glaze and golden decorations.,"The image has clear details, bright colors and a plain background.",Donut,3.430745058
AttnGAN_normal_072.jpg,The image shows a distorted hand with multiple overlapping faces.,"The image has vibrant colors, blurred details, and overlapping facial features.",Distorted,1.086342024
sd1.5_lowcorr_166.jpg,A shiny green frog rests on a gray background.,"The image displays vivid green hues, distinct textures, and sharp outlines of the frog.",Frog,3.010422973
sd1.5_highcorr_032.jpg,The canvas shows a portrait of a person with long dark hair and striking makeup.,"The image has vivid colors, clear details, and smooth textures.",Portrait,2.389620285
sd1.5_highcorr_093.jpg,"A man eats a saucy, brown piece of meat.","The image has vivid colors, clear details and high clarity.",Eating,2.986543045
midjourney_normal_072.jpg,An old man wears a dark coat with gold decorations and a white ruffled collar.,"The image has clear details, rich colors, and distinct textures.",Portrait,3.330911176
sd1.5_lowcorr_295.jpg,Two individuals stand on a sandy floor in a room with grid-like windows.,"The image has distinct figures, a grid-patterned window backdrop, and textured sandy ground.",Duo,2.243369394
midjourney_normal_094.jpg,An old man wears a dark coat with gold decorations and a white ruffled collar.,"The image has rich colors, clear facial features and detailed gold embroidery.",Portrait,3.980385014
glide_normal_027.jpg,Waves crash against dark rocks in the ocean under a blue sky.,"The image has dark ocean water, bright white waves, and a blue sky with clouds.",Seascape,1.378485599
AttnGAN_normal_228.jpg,A person’s leg wears light bandages against a blurred green background.,"The image has a blurred background, soft focus on the leg, and visible bandage details.",BandagedLeg,0.649658335
sd1.5_lowcorr_237.jpg,A woman wears a green dress on a brown surface.,"The image has distinct colors, soft edges and noticeable dress texture.",Woman,2.674859949
xl2.2_normal_269.jpg,The image shows an elderly man with white hair and a mustache.,"The image has vivid colors, distinct brushstrokes and clear facial features.",Einstein,3.279275256
AttnGAN_normal_198.jpg,The image displays distorted figures in a room with blue and white elements.,"The image has unclear details, distorted shapes and muted colors.",distortion,0.84859438
sd1.5_lowcorr_128.jpg,A woman wears red traditional clothing and a golden headpiece.,"The image shows distinct colors, clear facial features, and soft lighting.",Woman,2.926215464
sd1.5_highcorr_041.jpg,A plump red raspberry has two small green leaves.,"The image has vivid red colors, clear leaf details and sharp berry textures.",Raspberry,2.489938377
midjourney_normal_117.jpg,A woman wears a hooded cloak with two horns.,"The image shows detailed facial features, soft shadows, and natural skin tones.",Horned,4.149074065
midjourney_normal_202.jpg,The image shows a shiny metallic sphere with blue mechanical components.,"The image has sharp clarity, vivid colors, and distinct mechanical details.",Cybersphere,3.416483075
AttnGAN_normal_185.jpg,Two flip-flops float on calm water.,"The image shows muted colors, subtle water ripples and floating flip-flops.",Flip-flops,0.794277489
AttnGAN_normal_215.jpg,The image displays a distorted colorful shoe with curved parts.,"The image has distorted outlines, vibrant colors and visible sections.",Shoe,0.763754201
DALLE2_normal_082.jpg,A muscular female warrior holds a wooden staff.,"The image shows clear character details, smooth lines, and consistent coloring.",Warrior,1.821700312
xl2.2_normal_067.jpg,A woman wears newspaper clothing and a hat.,"The image has clear details, distinct textures and balanced lighting.",Newspaperclothing,3.613766055
sd1.5_normal_142.jpg,"The flower has bright yellow petals, purple accents, and a green center.","The image shows clear details, vibrant colors, and distinct features of the flower.",passionflower,3.129903806
